student_id,student_name,label,image_number,lighting,occlusion,attendance,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
S010,Student_010,9,19,Normal,None,Absent,0.479969,-1.021921,-0.882577,0.422316,-0.922503,-1.000865,-0.391017,1.637513,-0.65592,0.011284,0.126768,0.801375,-0.566783,-0.247918,0.056915,-1.296084,0.557129,0.946727,-0.020764,0.393525,-2.863673,0.348799,-0.058515,-0.567621,-2.143372,-0.086549,-1.216275,-0.124678,0.909366,-0.168555,1.627307,-0.755734,0.715704,-1.575941,1.536142,0.826145,0.492443,-0.51534,-1.042226,-0.330762,1.338588,0.236149,-1.61916,-0.845887,1.356746,0.199619,-1.530764,-1.721183,-0.352805,-1.359533,-0.688999,2.459323,-1.450062,-0.097325,1.614725,0.945748,-0.444391,-0.450786,-1.062173,0.029496,0.286466,0.631734,-0.934327,0.01762,-1.053807,0.260712,1.103405,0.268985,-1.29446,-0.009999,-0.570692,1.242916,-0.605393,-1.521174,0.040996,-0.097963,0.224688,-0.876531,-0.777743,-1.739015,0.023071,-0.962428,0.727928,-0.802657,-0.190409,-0.286869,1.398766,1.631967,0.518351,0.673135,-0.941834,-1.493019,-1.12413,1.217251,-0.354709,1.552957,0.831394,-0.251707,-0.059595,0.226977,0.090722,-0.117857,1.009446,-0.205245,-0.011219,-1.192922,0.746992,-1.251346,0.779718,0.311196,-0.935193,0.737927,0.24068,-0.03062,0.341262,0.323255,-0.098644,-0.074692,-1.437751,-0.591547,0.438526,0.214944,1.181999,1.004568,-0.638067,0.092411,-0.934725,-0.096444
S010,Student_010,9,20,Normal,Partial,Present,0.731491,-0.957574,-0.709738,0.837962,-0.633648,-0.311906,-1.038851,1.578129,-0.353176,0.087859,-0.151125,0.013365,-0.737344,-0.114806,0.303622,-1.121591,0.834225,0.994281,0.50481,-0.013078,-2.520088,0.701543,-0.302254,0.312443,-1.93204,0.636234,-1.349937,0.260188,0.680131,-0.560659,0.972592,-0.624693,0.601431,-1.869436,1.185196,0.941011,0.979626,-0.11518,-1.06815,-0.729293,1.445774,0.071493,-1.760612,-1.828353,1.647162,0.402541,-1.270666,-1.66952,-0.066352,-1.919109,-0.160464,2.74222,-1.68069,-0.435393,0.655415,1.149973,-0.077122,0.017469,-1.301762,-0.063733,0.068302,1.153915,-0.587834,0.148966,-0.755111,0.037363,0.964162,0.519512,-1.413856,0.312157,-0.619115,0.652271,-0.315874,-1.29589,-0.103068,0.587786,0.797608,-0.212996,-0.620309,-1.108688,-0.598789,-0.993614,0.490343,-1.265966,0.319613,0.514737,0.962237,0.878582,-0.325376,0.864087,-1.450203,-1.510503,-0.934926,0.739223,0.076439,0.612175,1.127517,-0.882482,-0.117012,-0.096608,-0.530862,-0.91113,0.828053,-0.279574,0.149968,-0.683042,0.594586,-1.070838,0.805167,0.636492,0.056951,0.144459,-0.163817,0.259711,0.006774,-0.17907,0.276551,-0.151263,-0.897165,-0.006425,0.19716,-0.408711,0.676801,1.075593,-0.346766,0.611349,-0.191222,-0.331376
S011,Student_011,10,1,Bright,Partial,Present,-0.561259,-0.735183,-0.455373,0.487492,-1.482658,0.657061,0.454651,0.45539,-1.64137,1.785056,-0.342253,2.828439,0.37408,-0.239873,0.274313,-1.339339,1.467127,2.885855,-2.536327,-0.028162,-0.049038,1.242267,2.202694,0.380867,2.211927,-0.371258,0.221203,0.440236,1.562116,-0.587469,0.806045,-1.711094,0.153289,-0.302621,0.283592,-0.194038,1.597898,-1.120171,-2.005264,-1.038828,1.292462,-1.327606,0.238436,0.21194,0.947744,0.005383,2.416635,2.09511,-0.741073,-1.046081,3.350373,-0.648517,-0.131159,-0.141516,0.510917,-1.797147,0.476872,-0.462163,1.329914,-1.652173,0.304118,-2.429677,-2.197764,-1.2351,-0.642591,1.486156,0.249814,1.549584,-0.214331,0.724362,-0.747452,-0.610606,-2.15455,-0.368936,0.610659,0.979561,0.176822,2.348564,-0.043422,0.780179,-0.57735,-0.738183,0.242808,-0.319236,0.918958,-0.008309,-0.991106,0.410868,-0.689448,0.418976,0.951827,-0.773102,1.03053,-0.07643,1.434658,-1.552179,0.079114,-1.376009,1.478687,-1.950359,-0.594632,-0.47268,0.339037,1.218579,0.265365,3.077232,-1.413317,-1.075544,-0.742591,-0.069639,-1.173647,-0.867261,1.185787,-1.031925,-0.56569,-0.146305,-0.323518,0.704207,-0.840184,-0.738541,0.553576,0.738665,0.812986,0.847372,0.115228,0.150762,-0.122884,-0.531518
S011,Student_011,10,2,Normal,None,Present,-0.051448,-1.516912,-0.340496,0.213182,-0.66013,0.937837,0.633108,-0.082071,-2.201692,1.555952,-0.13918,2.532911,0.151723,-0.014508,0.655566,-1.809284,0.74848,2.560749,-2.01734,-0.109031,0.07974,0.451386,2.622619,0.02034,1.652443,-0.709688,0.660983,0.762889,1.030561,-0.952717,1.080648,-1.62016,-0.098807,-0.914089,-0.043762,-0.220306,1.230127,-0.846642,-1.290263,-0.842986,1.531865,-1.022378,0.429669,0.118697,0.62873,-0.359692,2.770603,1.89233,-0.401131,-0.732629,3.388604,-1.195067,-0.008117,0.020341,0.200283,-1.601838,0.420017,-1.094839,1.402766,-1.788905,-0.181816,-2.05697,-2.064573,-1.129162,-0.73416,0.996795,-1.6e-05,1.191564,0.248729,0.782231,-1.011422,-1.083548,-1.62953,0.599552,0.819649,1.124221,0.358062,2.453146,0.1984,1.000847,-0.687907,-0.455959,0.757412,-0.118733,0.593842,0.720549,-0.497055,0.803667,-0.718045,0.864122,0.907728,-0.192223,1.288292,0.58457,1.447957,0.051742,0.585169,-1.329933,1.902773,-1.88379,0.350773,-0.890487,0.550422,2.088567,1.281231,2.67069,-1.579509,-1.519359,-1.252238,-0.164106,-0.74481,-0.685719,0.232327,-1.033468,-1.02956,-0.113047,-0.485644,0.641888,-0.696675,-0.472751,0.250337,0.872824,1.243846,0.760467,0.329016,0.940661,-0.519782,-0.481686
S011,Student_011,10,3,Normal,None,Present,0.391884,-0.504458,0.019683,0.581417,-0.498034,0.241506,0.655158,0.652008,-1.956322,2.169028,-0.196162,1.905834,0.844681,0.169921,0.433123,-1.64937,0.525794,2.151272,-2.027774,-0.144275,0.301636,1.066906,1.747887,0.446796,2.32201,-0.391838,0.438334,0.227561,1.023892,-0.272688,0.473382,-1.105733,-0.116657,-0.311615,-0.249064,-0.76765,1.215805,-0.964549,-0.860521,-1.219734,1.011617,-1.021406,0.032426,-0.125623,0.800501,-0.25426,2.792682,1.964481,-0.836987,-0.201028,2.878393,-1.120261,0.330748,0.556283,-0.512486,-1.729638,0.578476,-1.422609,1.676767,-1.421086,0.117714,-2.491387,-2.030518,-0.587885,-0.660021,1.311546,-0.171413,1.358526,-0.365147,0.877532,-0.869553,-1.158987,-1.713034,0.192495,0.497188,0.779574,0.411362,1.721901,0.219044,0.782048,-0.690221,-1.166802,0.554352,0.28426,0.660761,-0.028526,-0.75357,1.083092,-1.018806,0.576959,1.574479,-0.183383,1.331264,0.042513,1.717908,-0.52138,0.369409,-1.757375,1.99562,-2.164337,-0.413033,-1.435942,0.302255,2.05551,0.956786,3.166755,-1.182694,-1.320614,-1.015126,0.207913,-0.7805,-0.750204,0.983559,-1.303693,-1.42728,-0.401647,-0.272651,0.985407,-0.516443,-0.478689,0.152388,1.261704,0.606299,1.114428,0.044172,0.518168,-0.285418,-0.159206
S011,Student_011,10,4,Normal,None,Present,-0.22287,-1.173287,-0.628584,0.652194,-0.747731,0.762566,0.683828,-0.388962,-1.923948,0.972446,-0.160143,2.85614,0.398856,-0.372584,0.045666,-2.684185,0.574289,2.762543,-2.183515,-0.224598,0.506946,1.174865,2.267686,0.237462,2.609609,0.541009,0.719363,0.326759,0.942939,0.032874,1.079441,-1.291868,-0.367536,-1.003216,0.316069,-0.264935,1.251461,-0.599579,-1.514732,-1.619778,1.000881,-0.845717,0.544319,-0.771869,0.522434,-0.033563,2.956976,2.381023,-0.780226,-0.18285,3.245226,-1.394124,-0.585271,0.304722,-0.297397,-2.132959,0.632662,-0.973249,1.608379,-1.32679,1.063108,-1.99907,-1.956511,-1.10403,-0.229502,1.31413,-0.31371,1.228959,-0.247755,0.467537,-0.988405,-1.062805,-1.759136,0.503852,0.454792,0.310623,-0.034255,2.305559,0.048764,1.05262,0.463784,-1.584851,0.678922,0.123229,0.53752,0.312475,-1.153088,1.247676,-1.072516,0.496116,1.55063,-0.217763,1.448007,0.924868,0.874048,-0.201752,0.272401,-1.01279,1.70266,-1.761893,-0.482824,-0.529878,1.020007,1.859854,0.701783,2.678028,-1.098926,-1.049004,-1.262903,0.772692,-0.907654,-0.821348,0.980095,-1.395784,-0.741107,-0.751416,-0.371021,0.983789,-1.063853,-0.9413,0.435615,0.641695,1.288001,0.899381,0.260372,0.548619,-0.037914,-0.30337
S011,Student_011,10,5,Normal,None,Present,0.647154,-0.633373,-0.288119,0.056463,-0.709317,0.670689,1.105719,0.125816,-1.667861,1.664488,0.025127,2.799973,0.665743,-0.43288,0.41375,-2.343145,1.014101,2.593615,-2.810589,-0.356511,-0.458102,1.02482,2.297124,0.25498,2.306498,0.347753,0.382509,0.788522,1.002777,0.019089,0.750727,-1.483795,-0.389969,-0.96656,0.323329,-0.79691,1.549016,-1.159428,-1.48032,-1.350016,1.075413,-1.14657,0.503687,-0.254295,0.386871,-0.519516,2.602075,1.671618,0.060633,-0.45003,2.898725,-1.226082,-0.206362,-0.063966,-0.324937,-1.982891,0.726584,-0.914747,1.390288,-1.455178,0.045798,-2.27886,-1.999252,-0.706404,-1.169739,1.426258,-0.492338,1.48308,-0.149487,0.422852,-0.760503,-1.426905,-1.529013,0.548656,0.607109,1.223276,-0.152315,2.292609,0.619819,0.543453,-0.375472,-1.017491,0.974334,-0.80733,1.37683,0.319175,-0.518185,1.056267,-0.723552,-0.071099,1.166146,-0.130266,1.242614,-0.093435,0.870371,-1.082378,-0.057326,-1.86429,1.896911,-1.680094,0.281291,-1.373923,0.904912,2.173897,0.480764,2.68601,-1.703663,-1.45939,-0.832328,0.529278,-0.695321,-1.236288,0.383831,-0.84928,-1.352524,-0.415613,-0.81603,1.355926,-1.474464,-1.213123,0.896915,1.377413,1.341541,0.455062,0.402848,0.661873,-0.379378,-0.420404
S011,Student_011,10,6,Low,Masked,Present,-0.504306,-1.2219,-0.671841,0.146371,-0.569346,0.587322,0.507206,0.123395,-1.611487,1.472149,-0.623055,2.763334,0.52634,0.04087,0.152258,-2.381023,0.836142,2.722876,-2.194721,-0.313988,-0.253902,1.179879,2.250891,-0.073899,2.412146,0.347553,0.776857,0.16962,0.938598,-0.447125,0.8672,-0.875192,-0.093547,-0.592017,0.049704,-0.311503,1.013838,-0.674987,-2.166972,-1.354675,1.30741,-1.310268,0.981245,-0.617974,0.672836,0.077015,3.199958,2.005361,-0.21587,0.084227,2.721894,-1.596301,-0.63233,-0.232929,-0.217165,-1.62454,0.798928,-0.697767,1.699803,-1.743381,0.174905,-2.436258,-1.974115,-0.826552,-0.432729,2.178603,-0.050442,0.961404,-0.869148,0.337043,-0.405424,-0.648123,-1.751759,0.450189,0.477894,0.310199,0.510796,2.143014,-0.256192,1.092458,-0.714835,-0.755416,0.753673,-0.391904,0.956095,0.595646,-0.965063,1.309018,-0.954748,0.887617,1.252828,-0.032649,0.881913,0.132222,0.615544,-0.798758,0.168616,-1.322113,1.362062,-2.229245,0.026441,-0.820232,0.861777,1.847356,0.743366,2.81882,-1.933021,-0.990553,-0.838461,-0.098367,-1.026544,-0.891509,1.070024,-1.037704,-1.477548,-0.783547,-0.229281,1.050325,-0.745249,-0.763278,0.387468,0.954289,1.606954,0.846363,0.3507,0.323989,-0.190477,-0.360509
S011,Student_011,10,7,Normal,Partial,Absent,-0.109471,-0.797353,-0.795574,-0.481847,-0.425848,0.720869,0.528391,-0.436365,-2.436609,1.730308,0.281963,2.667709,0.544135,-0.217265,1.101583,-1.793714,0.74607,2.575372,-1.989502,-0.604311,0.122403,0.629886,1.652692,0.405722,2.117145,0.170126,0.22203,0.140702,1.558834,-0.289995,0.531263,-1.816006,-0.558829,-0.589554,-0.101618,-0.528975,0.955386,-0.90048,-1.495928,-1.35741,1.012749,-1.037015,0.248037,-0.026515,1.046965,0.382818,2.947518,1.748593,-0.586606,-0.166251,2.88783,-0.83593,-0.282998,0.127196,-0.320263,-1.504746,0.126501,-0.888463,1.376637,-1.425423,-0.059275,-2.341899,-2.107949,-1.139993,-1.000617,1.358162,-0.159833,0.990788,-0.102522,0.505743,-0.793474,-1.191732,-1.199359,1.063874,0.027964,1.145139,0.187374,2.507327,0.276898,1.021755,-1.07389,-1.172052,0.723851,-0.029548,0.467593,0.134305,-0.626979,0.659375,-0.831071,0.996712,1.397252,-0.283949,0.549949,0.151043,1.468204,-1.016504,0.593643,-1.591334,1.627954,-1.859322,-0.324544,-0.817255,0.429183,1.583065,0.389154,2.801588,-1.446725,-0.990002,-0.866912,0.266624,-0.984442,-1.086293,0.625664,-1.199937,-0.905219,-0.719115,-0.916566,1.062895,-0.794485,-0.774095,0.590076,1.065026,1.291083,0.385528,0.154075,0.209094,-0.312982,-0.293891
S011,Student_011,10,8,Normal,None,Present,0.452503,-0.819293,-0.537751,-0.430012,-0.359024,0.952495,1.108506,-0.681343,-1.76411,1.912347,0.147796,2.889846,0.670705,-0.515461,0.412698,-1.902638,1.260994,2.09107,-2.000598,-0.729245,-0.025574,0.531009,1.673073,0.926025,1.727146,-0.020572,0.445312,-0.296485,1.45592,-0.632538,0.512236,-0.95348,-0.685266,-0.502453,0.095028,-0.298893,1.115216,-0.840085,-2.414447,-1.619555,0.720191,-0.637303,0.445431,-0.291383,1.380935,-0.838107,3.188694,1.901655,-0.541761,-0.612416,2.982878,-0.628828,0.016734,0.228387,-0.224987,-1.70536,0.769391,-0.632501,1.034063,-1.213393,0.015707,-2.106509,-2.312785,-0.381608,-0.620156,1.289325,-0.187269,1.55023,-0.163329,0.630256,-0.84152,-0.506935,-1.9787,0.162815,1.019908,0.890923,0.190252,1.892896,0.112947,1.366186,-0.075535,-1.103149,0.618682,-0.483779,0.910999,-0.837377,-1.255335,1.102028,-1.658563,1.310582,1.015612,-0.239457,1.53633,0.478185,0.850409,-1.007088,-0.181121,-1.550766,1.74221,-2.021782,-0.641229,-0.612676,0.245532,2.102419,0.910127,3.03269,-0.878774,-1.179512,-0.479484,-0.678807,-0.745541,-0.575959,0.78094,-1.054017,-1.277531,-0.170875,0.229972,0.446668,-0.543657,-0.758925,0.383799,0.438227,1.542674,0.943886,0.013686,0.775044,-0.270561,-0.76781
S011,Student_011,10,9,Normal,None,Present,0.011631,-1.041511,-0.461741,0.240867,0.11777,0.709214,0.597691,0.035321,-1.519649,1.699896,-0.007254,2.82809,0.565411,-0.176692,0.927499,-1.946362,0.730336,2.471088,-2.723508,-0.246189,0.288281,0.472807,2.150895,0.678512,2.469133,0.554373,-0.109052,0.479715,0.76863,-0.721821,1.064623,-1.183382,-0.066603,-0.915479,0.530042,-0.10958,1.398923,-1.202718,-1.379896,-1.452132,0.8108,-0.781918,0.572808,-0.548833,1.441134,0.313539,2.945859,2.027238,-0.216274,-0.917134,3.166168,-1.048988,-0.227827,-0.070356,-0.716726,-2.067894,0.77315,-0.450991,1.152975,-1.40111,0.388981,-2.372185,-1.951509,-0.849489,-0.341089,1.080991,-0.371965,1.376269,-0.350925,0.589188,-0.552725,-1.072668,-2.231681,0.185722,0.1456,0.692189,0.595632,2.257321,0.336,1.058427,-0.454366,-1.164654,0.358548,-0.2975,0.819166,0.006441,-0.742157,1.016006,-0.990379,0.973786,0.543426,-0.499714,0.450263,0.469186,1.080598,-1.242088,-0.152617,-1.917571,1.730393,-2.116235,-0.438348,-1.0421,0.382621,2.263508,0.736617,2.605885,-1.588104,-1.562805,-0.471336,0.33461,-1.064869,-0.239496,1.056097,-1.308385,-1.256366,-0.507248,-0.590267,1.530208,-1.202563,-0.459789,0.788833,0.709935,1.971738,0.001391,0.106457,0.428326,0.020765,-0.168698
S011,Student_011,10,10,Bright,Masked,Present,-0.358678,-0.838839,-0.15226,0.161482,-0.553452,0.22283,0.71788,-0.496967,-1.807446,1.137774,0.295671,2.694083,0.625586,0.362546,0.46764,-2.502137,0.8969,3.150494,-2.357809,-0.419574,0.358674,0.643926,2.07735,0.788018,1.969663,-0.069134,-0.101479,-0.002642,0.955277,-0.531259,0.925472,-1.244185,-0.653968,-0.228606,-0.242646,0.225017,1.177516,-0.565058,-1.572353,-0.905559,0.981158,-1.049528,0.489259,-0.377374,0.960316,0.234176,2.257199,1.87531,0.344968,-0.569224,3.436445,-0.817664,-0.486375,0.111491,0.063565,-0.783998,-0.291196,-1.456516,1.367374,-1.563253,-0.205582,-2.462037,-1.949102,-1.091415,-0.860538,1.764829,0.212347,1.149134,-0.819473,0.869869,-1.007429,-0.405919,-1.695036,0.277773,0.393628,0.191705,0.658987,1.96344,0.226115,0.818891,-0.375338,-0.429071,0.636689,-0.21444,1.037,0.446061,-0.326883,0.469481,-1.009342,0.19788,1.651024,-0.77226,1.254928,0.00555,0.702135,-1.135347,0.212236,-0.799667,1.283663,-2.355286,-0.175658,-0.977558,0.292914,1.782633,0.200825,2.814234,-1.669489,-1.207906,-0.700174,-0.674926,-0.994804,-1.442619,0.622376,-0.761715,-1.237704,-0.321766,-0.083227,1.24205,-0.650309,-0.58973,0.355557,0.994722,1.875702,0.614604,0.187408,0.072578,-0.586343,-0.490398
S011,Student_011,10,11,Normal,None,Present,0.09596,-1.202402,-0.731615,0.097545,-0.463896,-0.019472,0.758629,-0.259929,-1.768384,1.818134,-0.711371,2.641217,0.699207,-0.18357,0.411162,-2.385552,0.705554,2.153527,-1.92302,-0.32208,-0.120864,0.363581,2.095895,0.572973,1.58924,0.009811,-0.019681,0.202151,0.950002,-0.308048,0.869059,-0.843345,-0.300727,-0.535197,-0.079351,-0.646999,1.382562,-0.505692,-1.519619,-1.317915,0.70194,-0.627069,0.571697,0.312676,0.477917,0.028004,2.92908,1.795509,0.09394,-0.331431,2.851258,-1.114353,-0.339681,-0.118106,0.20881,-1.44193,0.562966,-1.195373,1.550472,-1.238945,-0.532168,-2.181177,-2.211441,-0.553239,-0.582503,1.611032,-0.185165,1.292902,-0.096681,0.586621,-0.673074,-1.25426,-1.841412,-0.267846,0.10724,0.796368,0.445028,1.726448,0.288133,1.432375,-0.516332,-1.372586,0.804647,-0.446747,0.586343,0.629938,-0.229944,0.774131,-1.092416,0.493366,1.117269,0.195393,0.996824,0.281291,1.336797,-0.663753,0.51007,-1.679915,1.552247,-2.325914,-0.114373,-0.564136,0.494768,1.814674,0.558768,2.497116,-1.580087,-1.069204,-1.15574,0.149139,-1.419328,-0.794863,0.451487,-1.605673,-0.89608,-0.144551,-0.595305,0.945161,-0.887344,-1.264709,0.162542,1.18728,1.109186,0.846575,-0.27326,0.772687,-0.360804,-0.325997
S011,Student_011,10,12,Low,None,Present,-0.033413,-1.266662,-0.098403,0.283888,-0.71315,0.630372,0.644847,0.258815,-1.486529,1.437002,-0.408358,2.528553,0.748495,0.089463,0.03591,-2.333198,0.923063,2.727069,-2.371525,-0.403228,-0.32178,1.102484,2.073114,0.164271,1.78889,0.051618,0.372237,0.58243,1.525752,-0.777244,1.113658,-1.017021,-0.443814,-0.409363,-0.149681,-0.194385,1.859703,-0.809503,-1.833851,-1.751424,1.018803,-0.670186,0.185036,-0.132503,0.745249,-0.350305,2.911135,1.330161,-0.372615,-0.156017,3.076885,-1.076747,-0.09484,0.596234,0.113115,-2.121529,0.236816,-0.942165,1.813347,-1.257631,0.357178,-2.555049,-1.96515,-1.060688,-0.734214,1.720755,-0.211179,0.860322,-0.490213,0.642403,-0.520601,-1.060201,-1.987081,0.40032,0.42583,0.838181,0.170957,1.804338,0.442168,1.355889,-0.499444,-1.05079,0.922796,-0.038962,1.006613,0.434241,-0.679098,0.952176,-1.470584,0.683324,1.488588,-0.298847,0.932192,0.223977,1.589072,-0.731224,-0.49002,-1.580352,1.646187,-2.385509,-0.393705,-1.079585,0.733456,1.838507,0.444903,2.859634,-1.123822,-1.28196,-0.957669,0.226618,-1.027398,-1.083632,0.826446,-1.426478,-1.235962,-0.852613,-0.057858,1.047415,-0.815183,-0.476138,0.828385,0.590104,1.432361,0.443365,0.076182,0.333684,0.160096,0.029482
S011,Student_011,10,13,Bright,None,Absent,-0.007185,-0.97588,-0.417855,0.149271,-0.616886,0.743628,0.935232,-0.453167,-1.438369,1.368198,0.015816,2.73311,0.268189,-0.051511,0.1642,-1.698647,0.812892,2.118445,-1.62908,-0.233012,0.154819,0.619787,1.538433,0.885443,2.139864,0.317838,0.648403,0.227618,1.288169,0.055865,0.808554,-0.948166,-0.881878,-0.299615,-0.36864,-0.013257,1.249323,-0.907444,-1.761192,-1.433103,0.747967,-1.03135,1.060262,0.095905,0.562943,-0.150459,2.793142,1.855429,-0.616043,-0.318365,3.386148,-1.329021,0.531639,0.47905,0.162112,-2.108228,0.617025,-0.885757,1.589936,-0.978826,0.006674,-1.601773,-2.032432,-0.926491,0.021603,1.714694,-0.177012,1.317672,-0.189217,0.560827,-0.685303,-1.038634,-2.326408,0.36768,0.304092,0.935449,0.042061,1.62403,-0.11357,1.308517,-0.524092,-1.041094,0.623971,-0.274931,0.62408,0.091599,-0.372816,1.278368,-0.496844,1.060128,0.576647,-0.281558,0.980141,0.73266,0.629502,-1.153001,-0.215914,-1.498884,1.985784,-1.937148,-0.715546,-0.285911,0.869562,2.157169,1.040424,2.469219,-1.65137,-1.054281,-1.136336,0.038741,-1.050245,-1.134884,0.512238,-0.964821,-0.91436,-0.064634,-0.00148,1.131778,-0.802636,-0.644281,0.393556,0.492411,1.221845,0.371312,-0.066384,0.699188,-0.206844,-0.181971
S011,Student_011,10,14,Bright,None,Absent,0.063163,-1.00383,-0.20389,0.806502,-0.413016,0.820431,0.64621,0.077872,-1.944133,1.530021,-0.271533,3.246163,0.62711,0.277068,0.156184,-1.977596,1.242352,2.79859,-2.414132,-0.652141,0.080489,0.709249,2.296311,0.813621,1.944962,0.013772,-0.156431,0.568566,1.859422,-0.796377,1.191475,-0.830161,-0.049309,-0.818399,0.014939,-0.150362,1.289069,-0.953822,-1.593194,-1.465614,0.960399,-1.030412,0.726291,-0.723341,1.019213,-0.122988,2.083594,2.159424,-0.016474,-0.5737,3.277757,-0.998566,0.614546,0.173175,0.029391,-1.410228,0.97891,-0.348747,1.25672,-1.327032,-0.126883,-1.519774,-2.140192,-0.55223,-0.747817,1.615457,-0.582346,1.604458,0.011004,0.428312,-1.268439,-0.348611,-1.414045,0.573061,0.206544,0.693296,0.615128,1.92997,0.223263,0.990244,-0.225725,-0.940673,0.720603,0.448306,0.989467,0.467737,-0.54648,0.738692,-0.565908,0.716185,1.096492,-0.413468,1.315943,0.423475,1.177793,-1.062209,-0.12322,-1.63669,1.5884,-1.973747,-0.454188,-1.287852,0.268784,1.54043,0.56841,2.717953,-1.493083,-0.902931,-1.244016,0.211125,-1.382362,-1.152142,0.731871,-1.036691,-0.896487,-0.06525,-0.357627,1.092506,-1.016246,-0.332398,0.308275,0.951638,1.109158,0.502118,-0.351567,0.643017,0.324822,-0.442364
S011,Student_011,10,15,Normal,Partial,Present,0.297197,-1.10755,-0.178656,0.266164,-0.603965,1.305408,0.566012,0.373219,-1.68173,1.543213,-0.60738,2.399351,0.991738,0.310365,0.475254,-1.976121,1.259078,2.588932,-1.759323,-0.199922,-0.064676,0.665465,1.822396,-0.564844,2.512027,0.12645,0.331305,-0.257277,1.028266,-0.653827,0.579855,-1.130946,-0.24783,-1.045132,-0.301391,-0.705983,1.675292,-0.430851,-1.987006,-1.950262,1.032581,-0.955475,0.49292,-0.072375,0.959755,-0.565698,2.852561,2.154264,-0.532411,-0.362148,2.966492,-0.48,-0.453072,0.369234,-0.503582,-1.200796,0.154138,-0.913449,0.947231,-1.860959,0.32879,-1.907672,-2.082576,-0.617027,-0.384746,1.260473,-0.46028,1.288296,-0.552947,0.722672,-0.561067,-0.997968,-1.609618,0.531996,0.479079,0.654975,0.448895,2.182197,0.368083,1.495163,-0.225777,-1.090559,0.384559,0.249233,0.939235,0.853943,-1.401879,1.347538,-0.949531,0.51927,1.052169,-0.114724,1.340055,0.054902,0.90142,-0.624921,0.267703,-1.075729,1.624289,-2.690306,-0.298737,-0.877521,0.768056,2.25604,0.069176,2.889739,-1.654738,-1.663593,-0.914804,0.331791,-0.936638,-0.957919,0.576842,-0.960203,-0.928257,-0.56437,-0.489692,0.49507,-1.029463,-1.241017,1.201791,0.544859,1.761419,1.014552,0.195224,0.545034,-0.664122,-0.426148
S011,Student_011,10,16,Normal,None,Absent,0.211583,-1.1688,-1.297722,0.314141,-1.106872,1.014624,0.62411,0.028659,-1.669731,1.746266,-0.389982,3.048151,0.619969,-0.547212,0.554256,-2.043438,1.019256,2.604666,-2.07244,0.149837,-0.345652,0.250984,2.106152,0.632436,1.672534,0.279792,0.029434,0.581364,1.223536,-0.686279,0.337227,-0.576473,0.407069,-0.960463,-0.242823,-0.292355,1.016451,-0.976493,-1.646196,-0.781961,1.4028,-1.065634,0.614479,-0.848901,0.865014,-0.30176,3.053385,2.084696,-0.222547,-0.314061,3.002263,-0.788558,0.083018,-0.026225,0.027285,-1.485485,0.77821,-1.073022,1.167874,-1.59266,-0.061772,-2.179145,-1.795158,-0.980512,-0.581804,1.410458,-0.034858,1.383295,-0.019309,0.680289,-1.499946,-0.853208,-1.350119,0.678379,0.499272,1.131114,0.462125,2.374181,-0.159223,0.973869,-0.279843,-0.892256,0.544575,-0.045252,0.321973,0.488886,-0.995149,0.421526,-0.866236,1.089761,0.711351,-0.457508,0.669361,0.474733,1.113256,-1.079528,0.087216,-1.452686,2.083123,-2.43345,-0.490915,-0.460496,0.456494,1.805595,0.708954,3.659435,-1.713152,-1.074576,-1.249452,-0.18102,-1.180955,-0.61221,0.455561,-1.199297,-1.348445,-0.374092,-0.693754,0.628164,-1.0547,-0.536955,0.639809,0.569082,1.089254,0.779263,0.539337,0.727356,-0.16075,-0.916107
